d_loss,epoch,g_loss,step
1.3891072273254395,0,0.9375554323196411,4
1.3880434036254883,0,0.8786332607269287,9
1.387291669845581,0,0.8529647588729858,14
1.386315107345581,0,0.8485318422317505,19
1.3850692510604858,0,0.8410147428512573,24
